repeat,fold,split_id,evaluation,method,accuracy,balanced_accuracy,macro_f1,log_loss,brier
3,4,R3F4,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6487025948103793,0.6237562189054726,0.6253823669363061,0.596034786384556,0.4140368807273645
3,4,R3F4,transport_ESC_140_90,Operator-aware logistic EM,0.8093812375249501,0.5347707462036545,0.5218737118231216,0.4329851807045753,0.2775980813242286
3,4,R3F4,canonical_bp_severity,Oracle-label logistic,0.5968063872255489,0.4019869543540118,0.370076909162792,0.8604884334044481,0.5067790957280737
3,4,R3F4,transport_ACC_AHA_130_80,Oracle-label logistic,0.653692614770459,0.6229975124378109,0.6245866008467192,0.5988123961850322,0.4161815667971891
3,4,R3F4,transport_ESC_140_90,Oracle-label logistic,0.8073852295409182,0.5374799054676341,0.527823558280411,0.4241967615735591,0.2747926183788963
3,5,R3F5,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5788423153692615,0.3946530756157154,0.3901375248894738,0.9918098054455232,0.552261220798713
3,5,R3F5,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6427145708582834,0.6183457711442786,0.619798026048026,0.628831549990058,0.4389772559566792
3,5,R3F5,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7864271457085829,0.5166104126504288,0.500679955290611,0.4754182532913253,0.304822943043823
3,5,R3F5,canonical_bp_severity,Operator-aware logistic EM,0.6137724550898204,0.4169879322265468,0.4107644697812512,0.8663897422590949,0.5046507071205458
3,5,R3F5,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6786427145708582,0.6508084577114428,0.653482317764718,0.5909769271722805,0.4072339847533159
3,5,R3F5,transport_ESC_140_90,Operator-aware logistic EM,0.8053892215568862,0.5105996656782185,0.4747284120877791,0.4370797413289491,0.2799145404315721
3,5,R3F5,canonical_bp_severity,Oracle-label logistic,0.6117764471057884,0.4079771673649503,0.3757900169217192,0.8628740203329307,0.5042127752885966
3,5,R3F5,transport_ACC_AHA_130_80,Oracle-label logistic,0.6756487025948104,0.6442039800995025,0.6466605543409267,0.5937288180892216,0.4092511315521146
3,5,R3F5,transport_ESC_140_90,Oracle-label logistic,0.8093812375249501,0.5327981196000948,0.5181273180029359,0.4330018743659839,0.2788661754164485
4,1,R4F1,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5792622133599202,0.4109282187035849,0.4105343774203603,1.037693270561866,0.5591932817458379
4,1,R4F1,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6620139581256231,0.6372497932175352,0.6392411711343706,0.6347381647196468,0.4410313485910603
4,1,R4F1,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7846460618145563,0.5334255094108802,0.5289113871203424,0.4696168839466842,0.3030263915642814
4,1,R4F1,canonical_bp_severity,Operator-aware logistic EM,0.5902293120638086,0.3972918550672213,0.380963914410434,0.8786172824196741,0.5146288984738872
4,1,R4F1,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6470588235294118,0.6182320099255583,0.6197046424348363,0.5974125225399837,0.4167834711586493
